NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,시군구_구,주소_합치기,latitude,longitude
2489,서울특별시 노원구 상계동,995,995,0,한신4차,84.84,201811,14,"37,200",-,5,-,-,1995,동일로230길 63,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로230길 63,37.6737368395994,127.058950013938
2490,서울특별시 도봉구 도봉동,30-1,30,1,한신,84.94,201811,14,"41,000",-,12,-,-,1995,마들로 859-19,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  마들로 859-19,37.6860418285068,127.046764720981
2491,서울특별시 노원구 상계동,1255,1255,0,은빛1단지,59.95,201811,14,"34,500",-,2,-,-,1998,동일로245길 162,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로245길 162,37.6808384621835,127.0542198702
2492,서울특별시 성북구 상월곡동,101,101,0,동아에코빌,114.66,201811,14,"64,500",-,4,-,-,2003,장월로1길 28,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  장월로1길 28,37.6087724936926,127.045611958623
2493,서울특별시 은평구 불광동,638,638,0,북한산래미안아파트(1단지),84.9885,201811,14,"72,000",-,3,-,-,2010,진흥로 267,-,-,-,-,서울특별시 은평구 ,서울특별시 은평구  진흥로 267,37.6118719282293,126.938565593536
2494,서울특별시 도봉구 창동,805,805,0,동아그린,59.96,201811,14,"43,000",-,9,-,-,1996,노해로63다길 34,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  노해로63다길 34,37.6552629050421,127.046096627042
2495,서울특별시 도봉구 창동,825,825,0,북한산아이파크5차,165.1717,201811,14,"88,000",-,10,-,-,2004,도봉로136길 28,-,-,-,-,서울특별시 도봉구 ,서울특별시 도봉구  도봉로136길 28,37.6565711376964,127.042729027408
2496,서울특별시 노원구 월계동,775,775,0,대우,134.64,201811,14,"54,500",-,12,-,-,1998,초안산로5길 22,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  초안산로5길 22,37.6331173218039,127.052013843042
2497,서울특별시 성북구 종암동,131,131,0,아이파크종암동2차,114.698,201811,14,"68,000",-,2,-,-,2005,종암로9길 71,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  종암로9길 71,37.5963030677754,127.032512998201
2498,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),68.8,201811,14,"51,800",-,15,-,-,1992,관악로40길 60,-,-,-,-,서울특별시 관악구 ,서울특별시 관악구  관악로40길 60,37.4933145697694,126.960789557057
2499,서울특별시 구로구 고척동,306,306,0,경남2,84.85,201811,14,"42,000",-,3,-,-,1999,고척로52길 21,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  고척로52길 21,37.504694587229,126.85713764147
2500,서울특별시 구로구 신도림동,290,290,0,미성,37.91,201811,14,"30,300",-,6,-,-,1989,신도림로11가길 36,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  신도림로11가길 36,37.5062634637578,126.876348360484
2501,서울특별시 관악구 남현동,1132,1132,0,흥화브라운빌,115.72,201811,14,"71,000",-,9,-,-,2003,남현길 144,-,-,-,-,서울특별시 관악구 ,서울특별시 관악구  남현길 144,37.4711399371862,126.973032959605
2502,서울특별시 관악구 신림동,1735-1,1735,1,관악산휴먼시아1단지,84.97,201811,14,"57,250",-,14,-,-,2008,난곡로 30,-,-,-,-,서울특별시 관악구 ,서울특별시 관악구  난곡로 30,37.4622134077214,126.921077193374
2503,서울특별시 구로구 개봉동,199-4,199,4,림괄,55.65,201811,14,"32,000",-,5,-,-,1988,남부순환로97길 30,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  남부순환로97길 30,37.494167718004,126.859717617043
2504,서울특별시 구로구 구로동,1281,1281,0,한일유앤아이,84.962,201811,14,"49,000",-,12,-,-,2006,가마산로 87,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  가마산로 87,37.4858484455147,126.876157009657
2505,서울특별시 영등포구 당산동5가,11-33,11,33,당산디오빌,28.86,201811,14,"32,500",-,7,-,-,2005,당산로 222,-,-,-,-,서울특별시 영등포구 ,서울특별시 영등포구  당산로 222,37.5332447828491,126.902291122854
2506,서울특별시 동작구 상도동,533,533,0,힐스테이트 상도 프레스티지,120.49,201811,14,"118,500",-,1,-,-,2013,상도로 346-2,-,-,-,-,서울특별시 동작구 ,서울특별시 동작구  상도로 346-2,37.4947527141503,126.948270774161
2507,서울특별시 구로구 고척동,171-31,171,31,해피그린(171-31),82.98,201811,14,"34,000",-,5,-,-,2004,고척로60길 26,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  고척로60길 26,37.5052944469007,126.85951731424
2508,서울특별시 강동구 암사동,414-2,414,2,롯데캐슬퍼스트,133.97,201811,14,"124,000",-,10,-,-,2008,고덕로 131,-,-,-,-,서울특별시 강동구 ,서울특별시 강동구  고덕로 131,37.5551667468122,127.143838799591
2509,서울특별시 송파구 가락동,95,95,0,동부센트레빌,115.93,201811,14,"105,000",-,15,-,-,2001,송파대로32길 33,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  송파대로32길 33,37.4983324066007,127.116337209066
2510,서울특별시 송파구 풍납동,400-5,400,5,연지토성,84.96,201811,14,"45,000",-,1,-,-,2000,강동대로9길 20,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  강동대로9길 20,37.5279697102875,127.117015514458
2511,서울특별시 송파구 문정동,150,150,0,올림픽훼밀리타운,117.585,201811,14,"143,800",-,11,-,-,1988,중대로 24,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  중대로 24,37.488125746629,127.111059136873
2512,서울특별시 송파구 오금동,133-16,133,16,영풍,59.76,201811,14,"37,300",-,3,-,-,1998,마천로 204,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  마천로 204,37.501548719881,127.14099475929
2513,서울특별시 송파구 잠실동,35,35,0,트리지움,84.95,201811,14,"158,000",-,23,-,-,2007,잠실로 62,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  잠실로 62,37.5080150494419,127.090283544652
2514,서울특별시 송파구 방이동,212-8,212,8,코오롱아파트,84.95,201811,14,"87,000",-,2,-,-,1991,오금로31길 27,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  오금로31길 27,37.509011455707,127.122596508904
2515,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.81,201811,14,"149,000",-,11,-,-,2014,광평로34길 55,-,-,-,-,서울특별시 강남구 ,서울특별시 강남구  광평로34길 55,37.4808560783316,127.092172324649
2516,서울특별시 강동구 성내동,295,295,0,성안마을청구,59.93,201811,14,"56,500",-,10,-,-,2002,풍성로 114-1,-,-,-,-,서울특별시 강동구 ,서울특별시 강동구  풍성로 114-1,37.5317536356539,127.123999745761
2517,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,201811,14,"150,000",-,12,-,-,1977,압구정로 321,-,-,-,-,서울특별시 강남구 ,서울특별시 강남구  압구정로 321,37.5295119716843,127.038376464689
2518,서울특별시 강남구 대치동,511,511,0,한보미도맨션2,115.05,201811,14,"238,000",-,11,-,-,1985,삼성로 150,-,-,-,-,서울특별시 강남구 ,서울특별시 강남구  삼성로 150,37.4956953356085,127.068564672209
2519,서울특별시 강동구 명일동,42,42,0,명일우성,84.93,201811,14,"86,000",-,12,-,-,1986,고덕로62길 76,-,-,-,-,서울특별시 강동구 ,서울특별시 강동구  고덕로62길 76,37.5508440051915,127.151567332416
2520,서울특별시 강동구 명일동,15,15,0,삼익그린2차,84.755,201811,14,"93,000",-,15,-,-,1983,고덕로 210,-,-,-,-,서울특별시 강동구 ,서울특별시 강동구  고덕로 210,37.5538092997685,127.147060992177
2521,서울특별시 강남구 대치동,316,316,0,은마,84.43,201811,14,"184,500",-,4,-,-,1980,삼성로 212,-,-,-,-,서울특별시 강남구 ,서울특별시 강남구  삼성로 212,37.4996157705058,127.065915414443
2522,서울특별시 강동구 성내동,606,606,0,올림픽파크한양수자인,59.55,201811,13,"82,000",-,15,-,-,2016,성내로 80,-,-,-,-,서울특별시 강동구 ,서울특별시 강동구  성내로 80,37.5271796181821,127.127965319697
2523,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.89,201811,13,"102,000",-,7,-,-,2013,헌릉로571길 20,-,-,-,-,서울특별시 강남구 ,서울특별시 강남구  헌릉로571길 20,37.4670982362638,127.102101820568
2524,서울특별시 서초구 서초동,1350-13,1350,13,동원베네스트아파트,84.9,201811,13,"120,200",-,10,-,-,2002,서운로9길 63,-,-,-,-,서울특별시 서초구 ,서울특별시 서초구  서운로9길 63,37.4849567031967,127.027114696265
2525,서울특별시 송파구 석촌동,285,285,0,잠실한솔,59.86,201811,13,"71,500",-,5,-,-,2000,백제고분로 348,-,-,-,-,서울특별시 송파구 ,서울특별시 송파구  백제고분로 348,37.5040827777916,127.105219660796
2526,서울특별시 강북구 미아동,160-3,160,3,푸르지오시티,18.6479,201811,13,"15,000",-,8,-,-,2014,도봉로 290,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  도봉로 290,37.6342034297487,127.023773791961
2527,서울특별시 노원구 중계동,435-1,435,1,중계현대2,84.34,201811,13,"39,300",-,10,-,-,1991,한글비석로15길 51,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  한글비석로15길 51,37.655569180671,127.074143426894
2528,서울특별시 노원구 중계동,502-1,502,1,중계그린1단지,49.85,201811,13,"40,000",-,14,-,-,1990,동일로207길 18,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로207길 18,37.6445728156805,127.062051438504
2529,서울특별시 강북구 미아동,1353,1353,0,에스케이북한산시티,84.86,201811,13,"54,000",-,15,-,-,2004,솔샘로 174,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  솔샘로 174,37.6176383628418,127.010599691076
2530,서울특별시 성북구 석관동,110-2,110,2,중앙하이츠,59.79,201811,13,"42,500",-,8,-,-,1994,한천로76길 73,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  한천로76길 73,37.6110503867569,127.066778354217
2531,서울특별시 노원구 월계동,18,18,0,한진한화그랑빌,114.97,201811,13,"71,500",-,11,-,-,2002,마들로 31,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  마들로 31,37.6187253727752,127.067084588448
2532,서울특별시 성북구 하월곡동,228,228,0,꿈의숲푸르지오,59.65,201811,13,"54,000",-,8,-,-,2010,오패산로16가길 40,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  오패산로16가길 40,37.6099055249615,127.038697476749
2533,서울특별시 노원구 상계동,765,765,0,상계주공1(고층),58.01,201811,13,"38,000",-,8,-,-,1988,동일로213길 21,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  동일로213길 21,37.6477074025675,127.060010329586
2534,서울특별시 성북구 하월곡동,226,226,0,월곡래미안루나밸리,84.88,201811,13,"73,000",-,18,-,-,2007,월곡로14길 26,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  월곡로14길 26,37.6002340166717,127.042651944006
2535,서울특별시 노원구 공릉동,743,743,0,공릉동한보에센시티아파트,59.4,201811,13,"35,900",-,19,-,-,2000,공릉로46길 19,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  공릉로46길 19,37.6279055006749,127.080130818232
2536,서울특별시 노원구 중계동,505,505,0,경남,114.57,201811,13,"65,000",-,15,-,-,1989,섬밭로 265,-,-,-,-,서울특별시 노원구 ,서울특별시 노원구  섬밭로 265,37.6382878280766,127.062716147408
2537,서울특별시 강북구 번동,242,242,0,주공1단지,84.41,201811,13,"48,800",-,5,-,-,1991,한천로105길 23,-,-,-,-,서울특별시 강북구 ,서울특별시 강북구  한천로105길 23,37.6245322840606,127.046598382732
2538,서울특별시 양천구 신월동,1058,1058,0,코아루2단지,84.95,201811,13,"36,000",-,7,-,-,2010,남부순환로56길 15,-,-,-,-,서울특별시 양천구 ,서울특별시 양천구  남부순환로56길 15,37.5315130571983,126.828899760214
2539,서울특별시 서대문구 홍제동,373,373,0,태영으뜸(데시앙),88.66,201811,13,"47,000",-,18,-,-,1998,세검정로3길 63,-,-,-,-,서울특별시 서대문구 ,서울특별시 서대문구  세검정로3길 63,37.5937451325901,126.946828720085
2540,서울특별시 서대문구 남가좌동,376,376,0,남가좌동현대,84.78,201811,13,"43,700",-,7,-,-,1999,가재울로 45,-,-,-,-,서울특별시 서대문구 ,서울특별시 서대문구  가재울로 45,37.5756614284394,126.920851657864
2541,서울특별시 강서구 화곡동,1011-6,1011,6,희훈리치파크,115.5,201811,13,"64,500",-,10,-,-,2002,강서로45다길 30-17,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  강서로45다길 30-17,37.5465378561662,126.834532126506
2542,서울특별시 강서구 내발산동,704-2,704,2,우장산타워빌,56.37,201811,13,"38,000",-,9,-,-,2002,우장산로4길 60,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  우장산로4길 60,37.5519154209522,126.83834112621
2543,서울특별시 은평구 응암동,760,760,0,백련산힐스테이트2차,84.37,201811,13,"68,500",-,7,-,-,2011,백련산로 38,-,-,-,-,서울특별시 은평구 ,서울특별시 은평구  백련산로 38,37.5892706101884,126.923090643465
2544,서울특별시 서대문구 천연동,145,145,0,천연뜨란채,56.08,201811,13,"63,000",-,14,-,-,2006,독립문로8길 54,-,-,-,-,서울특별시 서대문구 ,서울특별시 서대문구  독립문로8길 54,37.5687909291458,126.958474382973
2545,서울특별시 양천구 목동,901,901,0,목동신시가지1,65.34,201811,13,"109,000",-,10,-,-,1985,목동서로 38,-,-,-,-,서울특별시 양천구 ,서울특별시 양천구  목동서로 38,37.5412913406969,126.87850378726
2546,서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,84.66,201811,13,"98,000",-,18,-,-,2006,상암산로1길 24,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  상암산로1길 24,37.5776672075953,126.889341666118
2547,서울특별시 마포구 서교동,486,486,0,서교푸르지오,92.448,201811,13,"86,500",-,9,-,-,2004,홍익로 10,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  홍익로 10,37.5537619785992,126.923693794834
2548,서울특별시 마포구 염리동,521,521,0,마포자이,135.376,201811,13,"130,000",-,1,-,-,2003,독막로42길 2,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  독막로42길 2,37.5436032977766,126.94585387336
2549,서울특별시 양천구 목동,911,911,0,목동신시가지6,95.03,201811,13,"140,000",-,5,-,-,1986,목동동로 430,-,-,-,-,서울특별시 양천구 ,서울특별시 양천구  목동동로 430,37.5352056837361,126.884393234385
2550,서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,60.0,201811,13,"40,400",-,8,-,-,2005,솔샘로25길 11-11,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  솔샘로25길 11-11,37.6160226380573,127.008106043719
2551,서울특별시 중구 흥인동,13-1,13,1,청계천두산위브더제니스,124.2102,201811,13,"115,000",-,22,-,-,2014,다산로46길 17,-,-,-,-,서울특별시 중구 ,서울특별시 중구  다산로46길 17,37.5668675982177,127.017122913186
2552,서울특별시 용산구 한남동,810,810,0,한남더힐,208.478,201811,13,"380,000",-,6,-,-,2011,독서당로 111,-,-,-,-,서울특별시 용산구 ,서울특별시 용산구  독서당로 111,37.5361228594578,127.007307641122
2553,서울특별시 광진구 자양동,779-8,779,8,구의현대홈시티,84.92,201811,13,"74,800",-,4,-,-,2006,자양로 109,-,-,-,-,서울특별시 광진구 ,서울특별시 광진구  자양로 109,37.5374066951935,127.083099910723
2554,서울특별시 성북구 동소문동7가,120,120,0,브라운스톤동선,59.95,201811,13,"62,500",-,4,-,-,2010,아리랑로5길 25,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  아리랑로5길 25,37.5960628966291,127.014089924778
2555,서울특별시 중랑구 신내동,650,650,0,신내6대주,49.77,201811,13,"38,300",-,11,-,-,1996,신내로19길 42,-,-,-,-,서울특별시 중랑구 ,서울특별시 중랑구  신내로19길 42,37.6141017641988,127.091034702557
2556,서울특별시 중랑구 면목동,538,538,0,신영,14.43,201811,13,"8,500",-,7,-,-,2013,면목로69길 16,-,-,-,-,서울특별시 중랑구 ,서울특별시 중랑구  면목로69길 16,37.5872526201728,127.086344176161
2557,서울특별시 성북구 돈암동,609-1,609,1,한신,68.13,201811,13,"52,000",-,5,-,-,1998,성북로4길 52,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  성북로4길 52,37.5944725333435,127.012706037821
2558,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201811,13,"72,500",-,12,-,-,2007,장안벚꽃로 167,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  장안벚꽃로 167,37.5750720968253,127.074282139153
2559,서울특별시 성북구 정릉동,266-32,266,32,대창쉐르빌,61.94,201811,13,"21,000",-,5,-,-,2000,보국문로16다길 51,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  보국문로16다길 51,37.6131031320356,127.011713872161
