"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20241114","장항선","탕정","2278","2014","20241117"
"20241114","7호선","태릉입구","9849","9184","20241117"
"20241114","6호선","태릉입구","6436","7401","20241117"
"20241114","분당선","태평","14281","13533","20241117"
"20241114","경춘선","퇴계원","3888","3573","20241117"
"20241114","경의선","파주","1476","1267","20241117"
"20241114","경강선","판교","6662","6349","20241117"
"20241114","중앙선","팔당","794","824","20241117"
"20241114","경춘선","평내호평","7199","7055","20241117"
"20241114","과천선","평촌","20161","19702","20241117"
"20241114","경부선","평택","14546","14503","20241117"
"20241114","경부선","평택지제","4590","4545","20241117"
"20241114","경의선","풍산","6978","6623","20241117"
"20241114","7호선","하계","20084","18787","20241117"
"20241114","5호선","하남검단산","7175","6914","20241117"
"20241114","5호선","하남시청(덕풍?신장)","9694","9324","20241117"
"20241114","5호선","하남풍산","5091","5128","20241117"
"20241114","7호선","학동","26517","27486","20241117"
"20241114","3호선","학여울","3431","3506","20241117"
"20241114","6호선","한강진","9481","11174","20241117"
"20241114","경의선","한국항공대","3558","3145","20241117"
"20241114","경원선","한남","4161","4000","20241117"
"20241114","안산선","한대앞","11292","11226","20241117"
"20241114","4호선","한성대입구(삼선교)","16241","15656","20241117"
"20241114","9호선2~3단계","한성백제","3391","3041","20241117"
"20241114","2호선","한양대","15442","17088","20241117"
"20241114","분당선","한티","15966","17172","20241117"
"20241114","6호선","합정","14406","14231","20241117"
"20241114","2호선","합정","33430","36045","20241117"
"20241114","5호선","행당","9016","8013","20241117"
"20241114","경의선","행신","9198","9060","20241117"
"20241114","4호선","혜화","39051","39003","20241117"
"20241114","수인선","호구포","4344","4521","20241117"
"20241114","공항철도 1호선","홍대입구","14886","14485","20241117"
"20241114","경의선","홍대입구","2347","2593","20241117"
"20241114","2호선","홍대입구","71401","76996","20241117"
"20241114","3호선","홍제","19893","18905","20241117"
"20241114","우이신설선","화계","4037","3818","20241117"
"20241114","5호선","화곡","30722","28765","20241117"
"20241114","6호선","화랑대(서울여대입구)","14253","11335","20241117"
"20241114","경부선","화서","12611","12340","20241117"
"20241114","일산선","화정","18735","19111","20241117"
"20241114","중앙선","회기","31199","29313","20241117"
"20241114","경원선","회룡","14341","14295","20241117"
"20241114","4호선","회현(남대문시장)","30371","31514","20241117"
"20241114","경의선","효창공원앞","3862","4219","20241117"
"20241114","6호선","효창공원앞","9037","8398","20241117"
"20241114","9호선","흑석(중앙대입구)","11082","11390","20241117"
"20241113","우이신설선","4.19민주묘지","4599","4602","20241116"
"20241113","경원선","가능","7524","7321","20241116"
"20241113","8호선","가락시장","9718","10758","20241116"
"20241113","3호선","가락시장","10739","10419","20241116"
"20241113","경부선","가산디지털단지","21743","24595","20241116"
"20241113","7호선","가산디지털단지","50598","51067","20241116"
"20241113","9호선","가양","26380","25954","20241116"
"20241113","우이신설선","가오리","4783","4777","20241116"
"20241113","경의선","가좌","7033","6746","20241116"
"20241113","분당선","가천대","13548","13790","20241116"
"20241113","경춘선","가평","2420","2468","20241116"
"20241113","경인선","간석","6649","6303","20241116"
"20241113","경춘선","갈매","3212","2771","20241116"
"20241113","2호선","강남","86513","84969","20241116"
"20241113","7호선","강남구청","18643","20736","20241116"
"20241113","분당선","강남구청","11067","12927","20241116"
"20241113","5호선","강동","21219","20712","20241116"
"20241113","8호선","강동구청","12264","12717","20241116"
"20241113","경의선","강매","3880","3361","20241116"
"20241113","2호선","강변(동서울터미널)","28838","26395","20241116"
"20241113","5호선","강일","7254","6625","20241116"
"20241113","경춘선","강촌","585","580","20241116"
"20241113","5호선","개롱","7946","8060","20241116"
"20241113","경인선","개봉","24691","24392","20241116"
"20241113","분당선","개포동","5290","5058","20241116"
"20241113","9호선","개화","3207","2171","20241116"
"20241113","5호선","개화산","7039","6762","20241116"
"20241113","5호선","거여","11941","11485","20241116"
"20241113","7호선","건대입구","15169","15284","20241116"
"20241113","2호선","건대입구","38537","39723","20241116"
"20241113","공항철도 1호선","검암","7091","7248","20241116"
"20241113","경강선","경기광주","8908","8619","20241116"
"20241113","과천선","경마공원","2020","2056","20241116"
"20241113","3호선","경복궁(정부서울청사)","32055","32841","20241116"
"20241113","3호선","경찰병원","8514","8537","20241116"
"20241113","공항철도 1호선","계양","14960","14021","20241116"
"20241113","5호선","고덕","12632","11818","20241116"
"20241113","6호선","고려대(종암)","10811","10333","20241116"
"20241113","수인선","고색","6975","6549","20241116"
"20241113","9호선","고속터미널","15394","19648","20241116"
"20241113","7호선","고속터미널","17350","15232","20241116"
"20241113","3호선","고속터미널","45336","42908","20241116"
"20241113","안산선","고잔","10428","9962","20241116"
"20241113","경의선","곡산","764","808","20241116"
"20241113","경강선","곤지암","3026","2931","20241116"
"20241113","공항철도 1호선","공덕","3212","4236","20241116"
"20241113","경의선","공덕","4568","3907","20241116"
"20241113","6호선","공덕","22018","21524","20241116"
"20241113","5호선","공덕","17020","17921","20241116"
"20241113","7호선","공릉(서울과학기술대)","14181","13978","20241116"
"20241113","9호선","공항시장","3509","3780","20241116"
"20241113","공항철도 1호선","공항화물청사","2304","2395","20241116"
"20241113","과천선","과천","7642","6969","20241116"
"20241113","경부선","관악","8342","8183","20241116"
"20241113","신림선","관악산(서울대)","3761","3889","20241116"
"20241113","5호선","광나루(장신대)","13516","13206","20241116"
"20241113","경부선","광명","4190","3632","20241116"
"20241113","7호선","광명사거리","22683","22420","20241116"
"20241113","경원선","광운대","10456","9999","20241116"
"20241113","5호선","광화문(세종문화회관)","38966","41247","20241116"
"20241113","6호선","광흥창(서강)","10924","10439","20241116"
"20241113","2호선","교대(법원.검찰청)","36005","42890","20241116"
"20241113","3호선","교대(법원.검찰청)","19375","11554","20241116"
"20241113","경부선","구로","19750","20146","20241116"
"20241113","2호선","구로디지털단지","64650","64496","20241116"
"20241113","분당선","구룡","4394","4095","20241116"
"20241113","중앙선","구리","9933","10336","20241116"
"20241113","9호선","구반포","1623","1598","20241116"
"20241113","6호선","구산","9802","7127","20241116"
"20241113","분당선","구성","7662","7812","20241116"
"20241113","2호선","구의(광진구청)","28610","28028","20241116"
"20241113","경인선","구일","8029","7994","20241116"
"20241113","3호선","구파발","25689","24312","20241116"
"20241113","중앙선","국수","857","849","20241116"
"20241113","9호선","국회의사당","20623","21299","20241116"
"20241113","5호선","군자(능동)","13239","14517","20241116"
"20241113","7호선","군자(능동)","16722","13529","20241116"
"20241113","경부선","군포","8122","7845","20241116"
"20241113","경춘선","굴봉산","127","119","20241116"
"20241113","5호선","굽은다리(강동구민회관앞)","11123","10672","20241116"
"20241113","경춘선","금곡","1861","1821","20241116"
"20241113","경의선","금릉","6393","6088","20241116"
"20241113","경부선","금정","31952","32233","20241116"
"20241113","경부선","금천구청","12750","12955","20241116"
"20241113","경의선","금촌","7457","7133","20241116"
"20241113","3호선","금호","9311","8594","20241116"
"20241113","분당선","기흥","12978","12317","20241116"
"20241113","5호선","길동","9570","9899","20241116"
"20241113","4호선","길음","25623","26013","20241116"
"20241113","경춘선","김유정","430","443","20241116"
"20241113","9호선","김포공항","6369","10705","20241116"
"20241113","공항철도 1호선","김포공항","9991","5935","20241116"
"20241113","5호선","김포공항","12637","8091","20241116"
"20241113","서해선","김포공항","2973","4194","20241116"
"20241113","5호선","까치산","30937","29932","20241116"
"20241113","2호선","낙성대(강감찬)","30433","30012","20241116"
"20241113","7호선","남구로","16804","17692","20241116"
"20241113","수인선","남동인더스파크","2801","3115","20241116"
"20241113","3호선","남부터미널(예술의전당)","33818","34769","20241116"
"20241113","7호선","남성","13116","12442","20241116"
"20241113","경부선","남영","11247","12146","20241116"
"20241113","8호선","남위례","8955","8984","20241116"
"20241113","경춘선","남춘천","2899","2926","20241116"
"20241113","4호선","남태령","1546","1438","20241116"
"20241113","8호선","남한산성입구(성남법원.검찰청)","16459","15068","20241116"
"20241113","7호선","내방","17205","17166","20241116"
"20241113","9호선","노들","5629","4615","20241116"
"20241113","경부선","노량진","10033","10137","20241116"
"20241113","9호선","노량진","29749","28885","20241116"
"20241113","4호선","노원","24267","26999","20241116"
"20241113","7호선","노원","21980","23206","20241116"
"20241113","3호선","녹번","17768","16410","20241116"
"20241113","6호선","녹사평(용산구청)","5649","5670","20241116"
"20241113","경원선","녹양","5131","4879","20241116"
"20241113","경원선","녹천","5363","4450","20241116"
"20241113","7호선","논현","20976","21535","20241116"
"20241113","경의선","능곡","5575","5077","20241116"
"20241113","8호선","단대오거리","14081","13366","20241116"
"20241113","수인선","달월","125","90","20241116"
"20241113","5호선","답십리","18612","16792","20241116"
"20241113","4호선","당고개","10762","9033","20241116"
"20241113","신림선","당곡","5342","5185","20241116"
"20241113","9호선","당산","21084","20899","20241116"
"20241113","2호선","당산","21534","24721","20241116"
"20241113","경부선","당정","7763","7338","20241116"
"20241113","일산선","대곡","3687","2741","20241116"
"20241113","과천선","대공원","4307","4515","20241116"
"20241113","2호선","대림(구로구청)","27587","27889","20241116"
